Hourly measurement data supplied by UK-air on 28/06/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"VofWH Abingdon Stert St 2",
Latitude,,51.671198,,
Longitude,,-1.281400,,
Site Type,,Urban Traffic,,
Zone,,South East,,
Agglomeration,,#N/A,,
Local Authority,,"White Horse",,
Date,Time,"Nitrogen dioxide",Status
2024-07-29,11:00:00,12.1119,V ugm-3
2024-07-29,12:00:00,13.34749,V ugm-3
2024-07-29,13:00:00,13.85356,V ugm-3
2024-07-29,14:00:00,15.61298,V ugm-3
2024-07-29,15:00:00,13.50663,V ugm-3
2024-07-29,16:00:00,12.32204,V ugm-3
2024-07-29,17:00:00,10.29131,V ugm-3
2024-07-29,18:00:00,8.79479,V ugm-3
2024-07-29,19:00:00,8.56236,V ugm-3
2024-07-29,20:00:00,9.02673,V ugm-3
2024-07-29,21:00:00,11.41518,V ugm-3
2024-07-29,22:00:00,9.7462,V ugm-3
2024-07-29,23:00:00,6.98214,V ugm-3
2024-07-29,24:00:00,5.3239,V ugm-3
2024-07-30,01:00:00,4.48371,V ugm-3
2024-07-30,02:00:00,5.83879,V ugm-3
2024-07-30,03:00:00,5.19928,V ugm-3
2024-07-30,04:00:00,6.10547,V ugm-3
2024-07-30,05:00:00,11.68708,V ugm-3
2024-07-30,06:00:00,13.74407,V ugm-3
2024-07-30,07:00:00,16.94757,V ugm-3
2024-07-30,08:00:00,18.26282,V ugm-3
2024-07-30,09:00:00,16.01352,V ugm-3
2024-07-30,10:00:00,15.22119,V ugm-3
2024-07-30,11:00:00,17.07501,V ugm-3
2024-07-30,12:00:00,12.71127,V ugm-3
2024-07-30,13:00:00,11.23301,V ugm-3
2024-07-30,14:00:00,14.64203,V ugm-3
2024-07-30,15:00:00,15.49449,V ugm-3
2024-07-30,16:00:00,9.90477,V ugm-3
2024-07-30,17:00:00,8.84573,V ugm-3
2024-07-30,18:00:00,6.0687,V ugm-3
2024-07-30,19:00:00,6.46141,V ugm-3
2024-07-30,20:00:00,7.09038,V ugm-3
2024-07-30,21:00:00,5.33792,V ugm-3
2024-07-30,22:00:00,3.16741,V ugm-3
2024-07-30,23:00:00,3.24714,V ugm-3
2024-07-30,24:00:00,3.35619,V ugm-3
2024-07-31,01:00:00,2.7513,V ugm-3
2024-07-31,02:00:00,2.38824,V ugm-3
2024-07-31,03:00:00,2.88957,V ugm-3
2024-07-31,04:00:00,3.11356,V ugm-3
2024-07-31,05:00:00,4.58986,V ugm-3
2024-07-31,06:00:00,9.88055,V ugm-3
2024-07-31,07:00:00,15.57107,V ugm-3
2024-07-31,08:00:00,14.16005,V ugm-3
2024-07-31,09:00:00,14.51959,V ugm-3
2024-07-31,10:00:00,13.26932,V ugm-3
2024-07-31,11:00:00,10.35113,V ugm-3
2024-07-31,12:00:00,11.11846,V ugm-3
2024-07-31,13:00:00,8.39552,V ugm-3
2024-07-31,14:00:00,7.17574,V ugm-3
2024-07-31,15:00:00,7.98907,V ugm-3
2024-07-31,16:00:00,6.93411,V ugm-3
2024-07-31,17:00:00,6.1763,V ugm-3
2024-07-31,18:00:00,5.28533,V ugm-3
2024-07-31,19:00:00,4.63555,V ugm-3
2024-07-31,20:00:00,5.06545,V ugm-3
2024-07-31,21:00:00,6.54716,V ugm-3
2024-07-31,22:00:00,5.91529,V ugm-3
2024-07-31,23:00:00,2.8707,V ugm-3
2024-07-31,24:00:00,1.81532,V ugm-3
2024-08-01,01:00:00,1.41449,V ugm-3
2024-08-01,02:00:00,1.62389,V ugm-3
2024-08-01,03:00:00,1.4388,V ugm-3
2024-08-01,04:00:00,1.9481,V ugm-3
2024-08-01,05:00:00,4.35299,V ugm-3
2024-08-01,06:00:00,9.95796,V ugm-3
2024-08-01,07:00:00,11.87949,V ugm-3
2024-08-01,08:00:00,15.45218,V ugm-3
2024-08-01,09:00:00,12.89898,V ugm-3
2024-08-01,10:00:00,10.93581,V ugm-3
2024-08-01,11:00:00,7.89693,V ugm-3
2024-08-01,12:00:00,8.58672,V ugm-3
2024-08-01,13:00:00,8.69348,V ugm-3
2024-08-01,14:00:00,5.07571,V ugm-3
2024-08-01,15:00:00,7.91711,V ugm-3
2024-08-01,16:00:00,6.75082,V ugm-3
2024-08-01,17:00:00,7.57744,V ugm-3
2024-08-01,18:00:00,8.25396,V ugm-3
2024-08-01,19:00:00,8.81744,V ugm-3
2024-08-01,20:00:00,7.34887,V ugm-3
2024-08-01,21:00:00,10.60092,V ugm-3
2024-08-01,22:00:00,8.05656,V ugm-3
2024-08-01,23:00:00,7.09695,V ugm-3
2024-08-01,24:00:00,5.64762,V ugm-3
2024-08-02,01:00:00,5.08221,V ugm-3
2024-08-02,02:00:00,4.83125,V ugm-3
2024-08-02,03:00:00,3.7349,V ugm-3
2024-08-02,04:00:00,4.51698,V ugm-3
2024-08-02,05:00:00,5.79417,V ugm-3
2024-08-02,06:00:00,5.33477,V ugm-3
2024-08-02,07:00:00,6.18513,V ugm-3
2024-08-02,08:00:00,5.61509,V ugm-3
2024-08-02,09:00:00,5.63876,V ugm-3
2024-08-02,10:00:00,6.87171,V ugm-3
2024-08-02,11:00:00,5.80389,V ugm-3
2024-08-02,12:00:00,5.15812,V ugm-3
2024-08-02,13:00:00,4.99786,V ugm-3
2024-08-02,14:00:00,4.79359,V ugm-3
2024-08-02,15:00:00,4.18335,V ugm-3
2024-08-02,16:00:00,3.48468,V ugm-3
2024-08-02,17:00:00,3.92486,V ugm-3
2024-08-02,18:00:00,2.77351,V ugm-3
2024-08-02,19:00:00,3.07406,V ugm-3
2024-08-02,20:00:00,3.67214,V ugm-3
2024-08-02,21:00:00,3.17907,V ugm-3
2024-08-02,22:00:00,3.87809,V ugm-3
2024-08-02,23:00:00,3.45917,V ugm-3
2024-08-02,24:00:00,2.2919,V ugm-3
2024-08-03,01:00:00,1.81102,V ugm-3
2024-08-03,02:00:00,1.00346,V ugm-3
2024-08-03,03:00:00,0.60002,V ugm-3
2024-08-03,04:00:00,0.925,V ugm-3
2024-08-03,05:00:00,0.50475,V ugm-3
2024-08-03,06:00:00,1.09457,V ugm-3
2024-08-03,07:00:00,2.40774,V ugm-3
2024-08-03,08:00:00,2.15533,V ugm-3
2024-08-03,09:00:00,3.42918,V ugm-3
2024-08-03,10:00:00,3.99185,V ugm-3
2024-08-03,11:00:00,5.2703,V ugm-3
2024-08-03,12:00:00,5.21052,V ugm-3
2024-08-03,13:00:00,4.11894,V ugm-3
2024-08-03,14:00:00,3.88611,V ugm-3
2024-08-03,15:00:00,3.4876,V ugm-3
2024-08-03,16:00:00,3.04741,V ugm-3
2024-08-03,17:00:00,3.63121,V ugm-3
2024-08-03,18:00:00,2.28977,V ugm-3
2024-08-03,19:00:00,2.24752,V ugm-3
2024-08-03,20:00:00,2.6207,V ugm-3
2024-08-03,21:00:00,3.03853,V ugm-3
2024-08-03,22:00:00,3.08274,V ugm-3
2024-08-03,23:00:00,4.10983,V ugm-3
2024-08-03,24:00:00,4.57555,V ugm-3
2024-08-04,01:00:00,4.3182,V ugm-3
2024-08-04,02:00:00,3.69304,V ugm-3
2024-08-04,03:00:00,2.31731,V ugm-3
2024-08-04,04:00:00,3.0007,V ugm-3
2024-08-04,05:00:00,3.55656,V ugm-3
2024-08-04,06:00:00,4.75457,V ugm-3
2024-08-04,07:00:00,4.46603,V ugm-3
2024-08-04,08:00:00,4.6374,V ugm-3
2024-08-04,09:00:00,4.91131,V ugm-3
2024-08-04,10:00:00,4.94975,V ugm-3
2024-08-04,11:00:00,6.2156,V ugm-3
2024-08-04,12:00:00,5.03972,V ugm-3
2024-08-04,13:00:00,5.46395,V ugm-3
2024-08-04,14:00:00,5.29723,V ugm-3
2024-08-04,15:00:00,4.13062,V ugm-3
2024-08-04,16:00:00,3.46836,V ugm-3
2024-08-04,17:00:00,3.64537,V ugm-3
2024-08-04,18:00:00,3.77852,V ugm-3
2024-08-04,19:00:00,2.89407,V ugm-3
2024-08-04,20:00:00,2.93655,V ugm-3
2024-08-04,21:00:00,2.73137,V ugm-3
2024-08-04,22:00:00,2.51412,V ugm-3
2024-08-04,23:00:00,1.84774,V ugm-3
2024-08-04,24:00:00,1.28913,V ugm-3
2024-08-05,01:00:00,1.51615,V ugm-3
2024-08-05,02:00:00,1.10751,V ugm-3
2024-08-05,03:00:00,1.09396,V ugm-3
2024-08-05,04:00:00,1.12941,V ugm-3
2024-08-05,05:00:00,2.63256,V ugm-3
2024-08-05,06:00:00,8.0787,V ugm-3
2024-08-05,07:00:00,6.36622,V ugm-3
2024-08-05,08:00:00,5.60811,V ugm-3
2024-08-05,09:00:00,6.78704,V ugm-3
2024-08-05,10:00:00,7.54858,V ugm-3
2024-08-05,11:00:00,7.67214,V ugm-3
2024-08-05,12:00:00,8.6834,V ugm-3
2024-08-05,13:00:00,6.95323,V ugm-3
2024-08-05,14:00:00,6.4592,V ugm-3
2024-08-05,15:00:00,5.13828,V ugm-3
2024-08-05,16:00:00,5.4306,V ugm-3
2024-08-05,17:00:00,5.13293,V ugm-3
2024-08-05,18:00:00,3.17136,V ugm-3
2024-08-05,19:00:00,2.61843,V ugm-3
2024-08-05,20:00:00,2.79827,V ugm-3
2024-08-05,21:00:00,2.83502,V ugm-3
2024-08-05,22:00:00,2.33369,V ugm-3
2024-08-05,23:00:00,1.80692,V ugm-3
2024-08-05,24:00:00,1.33769,V ugm-3
2024-08-06,01:00:00,1.46184,V ugm-3
2024-08-06,02:00:00,2.03769,V ugm-3
2024-08-06,03:00:00,2.29798,V ugm-3
2024-08-06,04:00:00,2.44485,V ugm-3
2024-08-06,05:00:00,3.64887,V ugm-3
2024-08-06,06:00:00,9.47041,V ugm-3
2024-08-06,07:00:00,15.37876,V ugm-3
2024-08-06,08:00:00,7.40224,V ugm-3
2024-08-06,09:00:00,7.5037,V ugm-3
2024-08-06,10:00:00,6.85981,V ugm-3
2024-08-06,11:00:00,6.75614,V ugm-3
2024-08-06,12:00:00,6.85232,V ugm-3
2024-08-06,13:00:00,5.80569,V ugm-3
2024-08-06,14:00:00,5.99575,V ugm-3
2024-08-06,15:00:00,5.20067,V ugm-3
2024-08-06,16:00:00,6.41585,V ugm-3
2024-08-06,17:00:00,4.05592,V ugm-3
2024-08-06,18:00:00,4.00433,V ugm-3
2024-08-06,19:00:00,3.7289,V ugm-3
2024-08-06,20:00:00,5.14761,V ugm-3
2024-08-06,21:00:00,5.60203,V ugm-3
2024-08-06,22:00:00,No Data
2024-08-06,23:00:00,No Data
2024-08-06,24:00:00,No Data
2024-08-07,01:00:00,No Data
2024-08-07,02:00:00,3.07279,V ugm-3
2024-08-07,03:00:00,3.74692,V ugm-3
2024-08-07,04:00:00,3.49858,V ugm-3
2024-08-07,05:00:00,6.35126,V ugm-3
2024-08-07,06:00:00,9.33498,V ugm-3
2024-08-07,07:00:00,9.57466,V ugm-3
2024-08-07,08:00:00,6.91083,V ugm-3
2024-08-07,09:00:00,6.39716,V ugm-3
2024-08-07,10:00:00,6.58985,V ugm-3
2024-08-07,11:00:00,7.15492,V ugm-3
2024-08-07,12:00:00,7.0368,V ugm-3
2024-08-07,13:00:00,6.32782,V ugm-3
2024-08-07,14:00:00,6.86032,V ugm-3
2024-08-07,15:00:00,6.33271,V ugm-3
2024-08-07,16:00:00,6.97758,V ugm-3
2024-08-07,17:00:00,5.81338,V ugm-3
2024-08-07,18:00:00,5.46768,V ugm-3
2024-08-07,19:00:00,6.23535,V ugm-3
2024-08-07,20:00:00,5.1954,V ugm-3
2024-08-07,21:00:00,6.35399,V ugm-3
2024-08-07,22:00:00,6.22241,V ugm-3
2024-08-07,23:00:00,4.76779,V ugm-3
2024-08-07,24:00:00,4.01794,V ugm-3
2024-08-08,01:00:00,2.12916,V ugm-3
2024-08-08,02:00:00,1.85152,V ugm-3
2024-08-08,03:00:00,2.65836,V ugm-3
2024-08-08,04:00:00,2.69754,V ugm-3
2024-08-08,05:00:00,5.53882,V ugm-3
2024-08-08,06:00:00,15.53083,V ugm-3
2024-08-08,07:00:00,16.52496,V ugm-3
2024-08-08,08:00:00,10.6011,V ugm-3
2024-08-08,09:00:00,9.48961,V ugm-3
2024-08-08,10:00:00,9.4133,V ugm-3
2024-08-08,11:00:00,10.13782,V ugm-3
2024-08-08,12:00:00,10.49867,V ugm-3
2024-08-08,13:00:00,9.01094,V ugm-3
2024-08-08,14:00:00,11.5183,V ugm-3
2024-08-08,15:00:00,9.31229,V ugm-3
2024-08-08,16:00:00,8.84863,V ugm-3
2024-08-08,17:00:00,7.76034,V ugm-3
2024-08-08,18:00:00,6.75643,V ugm-3
2024-08-08,19:00:00,5.16583,V ugm-3
2024-08-08,20:00:00,2.88376,V ugm-3
2024-08-08,21:00:00,2.80787,V ugm-3
2024-08-08,22:00:00,2.18619,V ugm-3
2024-08-08,23:00:00,1.37796,V ugm-3
2024-08-08,24:00:00,1.63292,V ugm-3
2024-08-09,01:00:00,1.08983,V ugm-3
2024-08-09,02:00:00,0.92178,V ugm-3
2024-08-09,03:00:00,0.96013,V ugm-3
2024-08-09,04:00:00,1.0423,V ugm-3
2024-08-09,05:00:00,1.83398,V ugm-3
2024-08-09,06:00:00,3.91441,V ugm-3
2024-08-09,07:00:00,5.43931,V ugm-3
2024-08-09,08:00:00,4.71325,V ugm-3
2024-08-09,09:00:00,5.14015,V ugm-3
2024-08-09,10:00:00,3.83115,V ugm-3
2024-08-09,11:00:00,3.84247,V ugm-3
2024-08-09,12:00:00,4.94469,V ugm-3
2024-08-09,13:00:00,4.33486,V ugm-3
2024-08-09,14:00:00,4.81204,V ugm-3
2024-08-09,15:00:00,6.37835,V ugm-3
2024-08-09,16:00:00,6.40042,V ugm-3
2024-08-09,17:00:00,4.80029,V ugm-3
2024-08-09,18:00:00,4.09234,V ugm-3
2024-08-09,19:00:00,3.67654,V ugm-3
2024-08-09,20:00:00,4.14295,V ugm-3
2024-08-09,21:00:00,5.65812,V ugm-3
2024-08-09,22:00:00,6.14982,V ugm-3
2024-08-09,23:00:00,5.22041,V ugm-3
2024-08-09,24:00:00,3.8832,V ugm-3
2024-08-10,01:00:00,2.36277,V ugm-3
2024-08-10,02:00:00,2.48909,V ugm-3
2024-08-10,03:00:00,1.39385,V ugm-3
2024-08-10,04:00:00,1.42329,V ugm-3
2024-08-10,05:00:00,2.11484,V ugm-3
2024-08-10,06:00:00,2.77794,V ugm-3
2024-08-10,07:00:00,3.17553,V ugm-3
2024-08-10,08:00:00,2.98715,V ugm-3
2024-08-10,09:00:00,3.75148,V ugm-3
2024-08-10,10:00:00,5.57678,V ugm-3
2024-08-10,11:00:00,6.45279,V ugm-3
2024-08-10,12:00:00,6.38163,V ugm-3
2024-08-10,13:00:00,6.68067,V ugm-3
2024-08-10,14:00:00,5.28761,V ugm-3
2024-08-10,15:00:00,4.84699,V ugm-3
2024-08-10,16:00:00,5.84,V ugm-3
2024-08-10,17:00:00,5.85419,V ugm-3
2024-08-10,18:00:00,4.31247,V ugm-3
2024-08-10,19:00:00,4.64333,V ugm-3
2024-08-10,20:00:00,8.21665,V ugm-3
2024-08-10,21:00:00,12.76494,V ugm-3
2024-08-10,22:00:00,11.21133,V ugm-3
2024-08-10,23:00:00,10.57739,V ugm-3
2024-08-10,24:00:00,12.05531,V ugm-3
2024-08-11,01:00:00,14.56543,V ugm-3
2024-08-11,02:00:00,11.71561,V ugm-3
2024-08-11,03:00:00,9.50643,V ugm-3
2024-08-11,04:00:00,8.79825,V ugm-3
2024-08-11,05:00:00,7.9424,V ugm-3
2024-08-11,06:00:00,8.39079,V ugm-3
2024-08-11,07:00:00,11.14438,V ugm-3
2024-08-11,08:00:00,7.78028,V ugm-3
2024-08-11,09:00:00,7.49866,V ugm-3
2024-08-11,10:00:00,7.0625,V ugm-3
2024-08-11,11:00:00,7.94543,V ugm-3
2024-08-11,12:00:00,8.40677,V ugm-3
2024-08-11,13:00:00,8.28586,V ugm-3
2024-08-11,14:00:00,8.4649,V ugm-3
2024-08-11,15:00:00,7.30552,V ugm-3
2024-08-11,16:00:00,5.82975,V ugm-3
2024-08-11,17:00:00,3.54059,V ugm-3
2024-08-11,18:00:00,3.3147,V ugm-3
2024-08-11,19:00:00,3.62954,V ugm-3
2024-08-11,20:00:00,3.86945,V ugm-3
2024-08-11,21:00:00,3.68009,V ugm-3
2024-08-11,22:00:00,4.74231,V ugm-3
2024-08-11,23:00:00,4.25481,V ugm-3
2024-08-11,24:00:00,4.06033,V ugm-3
2024-08-12,01:00:00,4.22998,V ugm-3
2024-08-12,02:00:00,4.44142,V ugm-3
2024-08-12,03:00:00,5.02725,V ugm-3
2024-08-12,04:00:00,4.78863,V ugm-3
2024-08-12,05:00:00,5.69833,V ugm-3
2024-08-12,06:00:00,18.3695,V ugm-3
2024-08-12,07:00:00,20.49225,V ugm-3
2024-08-12,08:00:00,17.98371,V ugm-3
2024-08-12,09:00:00,11.32682,V ugm-3
2024-08-12,10:00:00,11.82196,V ugm-3
2024-08-12,11:00:00,9.0003,V ugm-3
2024-08-12,12:00:00,9.04334,V ugm-3
2024-08-12,13:00:00,9.40138,V ugm-3
2024-08-12,14:00:00,4.6884,V ugm-3
2024-08-12,15:00:00,3.61756,V ugm-3
2024-08-12,16:00:00,2.78585,V ugm-3
2024-08-12,17:00:00,2.57026,V ugm-3
2024-08-12,18:00:00,2.29425,V ugm-3
2024-08-12,19:00:00,1.8959,V ugm-3
2024-08-12,20:00:00,1.84236,V ugm-3
2024-08-12,21:00:00,2.1523,V ugm-3
2024-08-12,22:00:00,1.59795,V ugm-3
2024-08-12,23:00:00,1.73901,V ugm-3
2024-08-12,24:00:00,1.90917,V ugm-3
2024-08-13,01:00:00,1.91808,V ugm-3
2024-08-13,02:00:00,1.78317,V ugm-3
2024-08-13,03:00:00,1.88876,V ugm-3
2024-08-13,04:00:00,2.35329,V ugm-3
2024-08-13,05:00:00,4.32033,V ugm-3
2024-08-13,06:00:00,11.02282,V ugm-3
2024-08-13,07:00:00,12.94512,V ugm-3
2024-08-13,08:00:00,10.68837,V ugm-3
2024-08-13,09:00:00,7.49126,V ugm-3
2024-08-13,10:00:00,6.06256,V ugm-3
2024-08-13,11:00:00,6.80637,V ugm-3
2024-08-13,12:00:00,6.24887,V ugm-3
2024-08-13,13:00:00,5.79759,V ugm-3
2024-08-13,14:00:00,6.21921,V ugm-3
2024-08-13,15:00:00,4.92134,V ugm-3
2024-08-13,16:00:00,4.6506,V ugm-3
2024-08-13,17:00:00,3.86127,V ugm-3
2024-08-13,18:00:00,3.90365,V ugm-3
2024-08-13,19:00:00,2.88295,V ugm-3
2024-08-13,20:00:00,3.51023,V ugm-3
2024-08-13,21:00:00,4.85764,V ugm-3
2024-08-13,22:00:00,3.38583,V ugm-3
2024-08-13,23:00:00,2.70858,V ugm-3
2024-08-13,24:00:00,1.53525,V ugm-3
2024-08-14,01:00:00,1.27108,V ugm-3
2024-08-14,02:00:00,0.92084,V ugm-3
2024-08-14,03:00:00,1.3402,V ugm-3
2024-08-14,04:00:00,2.22186,V ugm-3
2024-08-14,05:00:00,3.99493,V ugm-3
2024-08-14,06:00:00,6.0426,V ugm-3
2024-08-14,07:00:00,11.60207,V ugm-3
2024-08-14,08:00:00,12.93692,V ugm-3
2024-08-14,09:00:00,11.6077,V ugm-3
2024-08-14,10:00:00,13.85011,V ugm-3
2024-08-14,11:00:00,12.87312,V ugm-3
2024-08-14,12:00:00,11.08716,V ugm-3
2024-08-14,13:00:00,11.72747,V ugm-3
2024-08-14,14:00:00,9.22075,V ugm-3
2024-08-14,15:00:00,8.09698,V ugm-3
2024-08-14,16:00:00,6.39867,V ugm-3
2024-08-14,17:00:00,6.08811,V ugm-3
2024-08-14,18:00:00,6.34701,V ugm-3
2024-08-14,19:00:00,6.03344,V ugm-3
2024-08-14,20:00:00,5.98012,V ugm-3
2024-08-14,21:00:00,6.96869,V ugm-3
2024-08-14,22:00:00,8.22777,V ugm-3
2024-08-14,23:00:00,7.0526,V ugm-3
2024-08-14,24:00:00,6.09856,V ugm-3
2024-08-15,01:00:00,4.31332,V ugm-3
2024-08-15,02:00:00,3.70803,V ugm-3
2024-08-15,03:00:00,3.9154,V ugm-3
2024-08-15,04:00:00,4.53529,V ugm-3
2024-08-15,05:00:00,3.23314,V ugm-3
2024-08-15,06:00:00,7.17904,V ugm-3
2024-08-15,07:00:00,9.63733,V ugm-3
2024-08-15,08:00:00,6.51101,V ugm-3
2024-08-15,09:00:00,5.87418,V ugm-3
2024-08-15,10:00:00,5.39812,V ugm-3
2024-08-15,11:00:00,5.88842,V ugm-3
2024-08-15,12:00:00,5.11552,V ugm-3
2024-08-15,13:00:00,7.1993,V ugm-3
2024-08-15,14:00:00,4.96178,V ugm-3
2024-08-15,15:00:00,4.81864,V ugm-3
2024-08-15,16:00:00,5.10934,V ugm-3
2024-08-15,17:00:00,4.66486,V ugm-3
2024-08-15,18:00:00,4.52006,V ugm-3
2024-08-15,19:00:00,5.34077,V ugm-3
2024-08-15,20:00:00,4.47312,V ugm-3
2024-08-15,21:00:00,4.58636,V ugm-3
2024-08-15,22:00:00,2.65945,V ugm-3
2024-08-15,23:00:00,1.49763,V ugm-3
2024-08-15,24:00:00,1.98798,V ugm-3
2024-08-16,01:00:00,1.43507,V ugm-3
2024-08-16,02:00:00,1.14687,V ugm-3
2024-08-16,03:00:00,1.89009,V ugm-3
2024-08-16,04:00:00,3.41782,V ugm-3
2024-08-16,05:00:00,5.04392,V ugm-3
2024-08-16,06:00:00,12.57133,V ugm-3
2024-08-16,07:00:00,12.1311,V ugm-3
2024-08-16,08:00:00,14.33883,V ugm-3
2024-08-16,09:00:00,11.12812,V ugm-3
2024-08-16,10:00:00,10.55319,V ugm-3
2024-08-16,11:00:00,10.5284,V ugm-3
2024-08-16,12:00:00,10.18409,V ugm-3
2024-08-16,13:00:00,9.55908,V ugm-3
2024-08-16,14:00:00,10.35694,V ugm-3
2024-08-16,15:00:00,10.97414,V ugm-3
2024-08-16,16:00:00,7.05136,V ugm-3
2024-08-16,17:00:00,4.45003,V ugm-3
2024-08-16,18:00:00,4.91431,V ugm-3
2024-08-16,19:00:00,3.55026,V ugm-3
2024-08-16,20:00:00,3.70735,V ugm-3
2024-08-16,21:00:00,5.66505,V ugm-3
2024-08-16,22:00:00,6.51105,V ugm-3
2024-08-16,23:00:00,6.93116,V ugm-3
2024-08-16,24:00:00,5.24147,V ugm-3
2024-08-17,01:00:00,3.82647,V ugm-3
2024-08-17,02:00:00,2.73456,V ugm-3
2024-08-17,03:00:00,2.67076,V ugm-3
2024-08-17,04:00:00,3.189,V ugm-3
2024-08-17,05:00:00,4.03506,V ugm-3
2024-08-17,06:00:00,4.36538,V ugm-3
2024-08-17,07:00:00,5.72465,V ugm-3
2024-08-17,08:00:00,5.25337,V ugm-3
2024-08-17,09:00:00,3.92019,V ugm-3
2024-08-17,10:00:00,5.0939,V ugm-3
2024-08-17,11:00:00,5.05311,V ugm-3
2024-08-17,12:00:00,5.65275,V ugm-3
2024-08-17,13:00:00,9.52663,V ugm-3
2024-08-17,14:00:00,6.20762,V ugm-3
2024-08-17,15:00:00,4.16671,V ugm-3
2024-08-17,16:00:00,5.05779,V ugm-3
2024-08-17,17:00:00,2.95537,V ugm-3
2024-08-17,18:00:00,2.71823,V ugm-3
2024-08-17,19:00:00,3.08629,V ugm-3
2024-08-17,20:00:00,4.51743,V ugm-3
2024-08-17,21:00:00,4.9904,V ugm-3
2024-08-17,22:00:00,5.02759,V ugm-3
2024-08-17,23:00:00,3.66184,V ugm-3
2024-08-17,24:00:00,3.22704,V ugm-3
2024-08-18,01:00:00,2.3817,V ugm-3
2024-08-18,02:00:00,2.31574,V ugm-3
2024-08-18,03:00:00,2.45566,V ugm-3
2024-08-18,04:00:00,2.02277,V ugm-3
2024-08-18,05:00:00,2.03366,V ugm-3
2024-08-18,06:00:00,3.07822,V ugm-3
2024-08-18,07:00:00,3.55259,V ugm-3
2024-08-18,08:00:00,3.22411,V ugm-3
2024-08-18,09:00:00,2.59521,V ugm-3
2024-08-18,10:00:00,2.148,V ugm-3
2024-08-18,11:00:00,2.89744,V ugm-3
2024-08-18,12:00:00,3.39082,V ugm-3
2024-08-18,13:00:00,2.75243,V ugm-3
2024-08-18,14:00:00,3.2843,V ugm-3
2024-08-18,15:00:00,2.94707,V ugm-3
2024-08-18,16:00:00,3.23329,V ugm-3
2024-08-18,17:00:00,1.8978,V ugm-3
2024-08-18,18:00:00,2.25964,V ugm-3
2024-08-18,19:00:00,2.9515,V ugm-3
2024-08-18,20:00:00,3.38428,V ugm-3
2024-08-18,21:00:00,4.95826,V ugm-3
2024-08-18,22:00:00,5.74624,V ugm-3
2024-08-18,23:00:00,6.22687,V ugm-3
2024-08-18,24:00:00,4.17091,V ugm-3
2024-08-19,01:00:00,5.0721,V ugm-3
2024-08-19,02:00:00,5.88183,V ugm-3
2024-08-19,03:00:00,5.59174,V ugm-3
2024-08-19,04:00:00,6.20522,V ugm-3
2024-08-19,05:00:00,8.60101,V ugm-3
2024-08-19,06:00:00,16.3618,V ugm-3
2024-08-19,07:00:00,19.56624,V ugm-3
2024-08-19,08:00:00,19.06558,V ugm-3
2024-08-19,09:00:00,13.27952,V ugm-3
2024-08-19,10:00:00,9.72719,V ugm-3
2024-08-19,11:00:00,7.50693,V ugm-3
2024-08-19,12:00:00,8.45286,V ugm-3
2024-08-19,13:00:00,10.45097,V ugm-3
2024-08-19,14:00:00,10.4955,V ugm-3
2024-08-19,15:00:00,10.37815,V ugm-3
2024-08-19,16:00:00,8.34175,V ugm-3
2024-08-19,17:00:00,5.35863,V ugm-3
2024-08-19,18:00:00,5.12465,V ugm-3
2024-08-19,19:00:00,4.81943,V ugm-3
2024-08-19,20:00:00,3.60028,V ugm-3
2024-08-19,21:00:00,5.90215,V ugm-3
2024-08-19,22:00:00,2.69133,V ugm-3
2024-08-19,23:00:00,1.66013,V ugm-3
2024-08-19,24:00:00,1.34194,V ugm-3
2024-08-20,01:00:00,1.28028,V ugm-3
2024-08-20,02:00:00,0.9206,V ugm-3
2024-08-20,03:00:00,1.1028,V ugm-3
2024-08-20,04:00:00,1.08212,V ugm-3
2024-08-20,05:00:00,3.11876,V ugm-3
2024-08-20,06:00:00,5.35155,V ugm-3
2024-08-20,07:00:00,8.28769,V ugm-3
2024-08-20,08:00:00,6.9147,V ugm-3
2024-08-20,09:00:00,7.23688,V ugm-3
2024-08-20,10:00:00,5.53976,V ugm-3
2024-08-20,11:00:00,5.08411,V ugm-3
2024-08-20,12:00:00,4.00026,V ugm-3
2024-08-20,13:00:00,3.05357,V ugm-3
2024-08-20,14:00:00,3.72067,V ugm-3
2024-08-20,15:00:00,3.28603,V ugm-3
2024-08-20,16:00:00,4.62721,V ugm-3
2024-08-20,17:00:00,4.12653,V ugm-3
2024-08-20,18:00:00,3.7842,V ugm-3
2024-08-20,19:00:00,3.5113,V ugm-3
2024-08-20,20:00:00,4.61369,V ugm-3
2024-08-20,21:00:00,4.94084,V ugm-3
2024-08-20,22:00:00,3.96933,V ugm-3
2024-08-20,23:00:00,4.64836,V ugm-3
2024-08-20,24:00:00,4.41561,V ugm-3
2024-08-21,01:00:00,2.77724,V ugm-3
2024-08-21,02:00:00,3.19112,V ugm-3
2024-08-21,03:00:00,2.61451,V ugm-3
2024-08-21,04:00:00,3.06762,V ugm-3
2024-08-21,05:00:00,4.41932,V ugm-3
2024-08-21,06:00:00,8.79874,V ugm-3
2024-08-21,07:00:00,12.93866,V ugm-3
2024-08-21,08:00:00,7.27767,V ugm-3
2024-08-21,09:00:00,9.04158,V ugm-3
2024-08-21,10:00:00,5.07813,V ugm-3
2024-08-21,11:00:00,6.11755,V ugm-3
